gene_id,gene_symbol,gene_name,GSM4996084,GSM4996085,GSM4996086,GSM4996087,GSM4996088,GSM4996089,GSM4996090,GSM4996091,GSM4996092,GSM4996093,GSM4996094,GSM4996095,GSM4996096,GSM4996097,GSM4996098,GSM4996099,GSM4996100,GSM4996101
196074,METTL15,"methyltransferase 15, mitochondrial 12S rRNA N4-cytidine",300,417,409,322,300,253,259,282,307,224,209,226,213,241,264,230,234,286
102466876,MIR8068,microRNA 8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376602,LINC02758,long intergenic non-protein coding RNA 2758,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
105376604,LOC105376604,uncharacterized LOC105376604,2,0,3,1,4,0,0,4,3,1,0,1,0,0,0,0,0,0
105376603,LINC02742,long intergenic non-protein coding RNA 2742,5,4,2,5,2,1,6,6,0,0,0,2,0,1,0,0,0,0
105376605,LINC02755,long intergenic non-protein coding RNA 2755,1,1,4,2,2,0,0,1,0,1,0,1,0,1,0,0,0,0
105376606,LINC02546,long intergenic non-protein coding RNA 2546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106456574,LINC01616,long intergenic non-protein coding RNA 1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,KCNA4,potassium voltage-gated channel subfamily A member 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107984321,LOC107984321,uncharacterized LOC107984321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376607,ARL14EP-DT,ARL14EP divergent transcript,2,1,2,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0
2488,FSHB,follicle stimulating hormone subunit beta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120534,ARL14EP,ARF like GTPase 14 effector protein,659,794,674,598,570,491,796,701,665,635,514,678,562,575,671,552,544,729
102723403,LOC102723403,uncharacterized LOC102723403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
744,MPPED2,metallophosphoesterase domain containing 2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
105376609,MPPED2-AS1,MPPED2 antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928316,LINC02859,long intergenic non-protein coding RNA 2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928338,LOC101928338,uncharacterized LOC101928338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107984419,LOC107984419,uncharacterized LOC107984419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341019,DCDC1,doublecortin domain containing 1,2,2,5,2,2,3,2,0,0,3,1,1,0,0,2,1,1,0
105376611,LOC105376611,uncharacterized LOC105376611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
120526,DNAJC24,DnaJ heat shock protein family (Hsp40) member C24,389,501,401,353,332,288,504,435,431,372,330,415,262,278,350,320,264,372
196294,IMMP1L,inner mitochondrial membrane peptidase subunit 1,82,95,104,72,76,65,124,80,92,90,59,95,61,55,69,68,63,76
26610,ELP4,elongator acetyltransferase complex subunit 4,294,352,261,229,175,231,324,260,273,234,181,243,179,209,239,229,205,257
5080,PAX6,paired box 6,7,7,9,7,5,3,209,144,229,58,41,74,2,3,2,2,2,6
440034,PAX6-AS1,PAX6 antisense RNA 1,3,3,5,3,2,5,4,2,5,3,4,2,2,3,5,3,4,4
103157000,PAUPAR,PAX6 upstream antisense RNA,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
107984420,LOC107984420,uncharacterized LOC107984420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506675,LINC03031,long intergenic non-protein coding RNA 3031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105376613,LOC105376613,uncharacterized LOC105376613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928385,LOC101928385,uncharacterized LOC101928385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,RCN1,reticulocalbin 1,8652,10100,8127,8760,8076,7538,11329,8274,8443,8360,6667,7944,7491,7672,9221,8491,7606,10445
107984322,LOC107984322,uncharacterized LOC107984322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106635521,SNORA88,"small nucleolar RNA, H/ACA box 88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,WT1,WT1 transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51352,WT1-AS,WT1 antisense RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984351,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
10480,EIF3M,eukaryotic translation initiation factor 3 subunit M,2348,2741,2250,2213,1924,1932,2922,2022,2129,1946,1536,2000,1927,2189,2566,2296,2181,2893
493860,CCDC73,coiled-coil domain containing 73,299,404,317,323,257,252,425,261,307,280,215,253,267,296,347,327,319,387
79056,PRRG4,proline rich and Gla domain 4,1,0,0,1,1,1,25,19,23,6,2,8,1,2,3,1,5,4
79832,QSER1,glutamine and serine rich 1,1180,1505,1484,1183,1524,976,763,1028,891,638,731,1131,1103,1187,1383,1179,1146,1656
105376615,LOC105376615,uncharacterized LOC105376615,16,18,21,13,19,17,10,11,12,7,9,24,13,15,18,15,19,20
91614,DEPDC7,DEP domain containing 7,105,151,125,120,104,77,120,81,83,80,73,87,77,77,79,69,62,88
55346,TCP11L1,t-complex 11 like 1,724,775,716,632,862,628,886,1040,894,768,718,1051,684,580,791,703,646,945
283267,LINC00294,long intergenic non-protein coding RNA 294,95,128,136,121,172,112,187,178,148,156,106,174,103,100,130,105,101,149
1479,CSTF3,cleavage stimulation factor subunit 3,983,1103,1035,808,787,699,792,597,584,549,469,587,631,654,775,699,673,950
338739,CSTF3-DT,CSTF3 divergent transcript,2,1,0,0,1,1,0,0,0,2,1,0,3,1,2,0,0,0
10114,HIPK3,homeodomain interacting protein kinase 3,1699,2139,2020,1794,2066,1579,1803,2213,2122,1475,1596,2073,1777,1736,2247,2048,1905,2630
25758,KIAA1549L,KIAA1549 like,594,607,607,435,505,365,569,827,616,423,603,742,449,428,489,344,298,463
105376617,LOC105376617,uncharacterized LOC105376617,34,42,55,34,43,24,43,83,44,45,47,65,32,31,39,17,28,32
100131378,C11orf91,chromosome 11 open reading frame 91,115,134,94,112,94,114,259,213,220,189,169,202,91,81,106,88,73,129
966,CD59,CD59 molecule (CD59 blood group),15832,18832,14147,13560,12310,13954,34732,26883,26804,26788,22110,27878,11794,11355,13530,11820,10916,15516
26273,FBXO3,F-box protein 3,606,652,589,619,533,497,858,680,675,588,538,655,516,496,610,622,578,810
101928440,FBXO3-DT,FBXO3 divergent transcript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376619,LINC02722,long intergenic non-protein coding RNA 2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376620,LINC02721,long intergenic non-protein coding RNA 2721,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4005,LMO2,LIM domain only 2,6,2,4,4,2,4,15,15,8,7,10,10,2,5,4,5,9,12
105376621,LOC105376621,uncharacterized LOC105376621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929918,LOC101929918,uncharacterized LOC101929918,27,30,34,28,28,25,37,32,37,25,23,24,25,22,22,24,17,26
4076,CAPRIN1,cell cycle associated protein 1,7220,8376,6914,6409,6456,5904,7177,7029,6554,5330,5379,6770,6025,6078,7250,6238,5599,8010
55226,NAT10,N-acetyltransferase 10,1374,1601,1382,1153,1198,1051,982,875,842,828,731,899,1002,979,1122,1021,846,1248
25841,ABTB2,ankyrin repeat and BTB domain containing 2,270,299,302,299,348,297,331,340,310,226,220,250,249,248,242,192,201,272
102723539,,,70,99,131,97,139,97,82,66,62,59,57,86,65,73,74,63,73,103
105376622,LOC105376622,uncharacterized LOC105376622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847,CAT,catalase,2177,2471,1975,2194,1883,2043,2200,1726,1836,1578,1501,1792,1938,1877,2283,2034,1860,2570
2001,ELF5,E74 like ETS transcription factor 5,0,0,1,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0
105376623,LINC02707,long intergenic non-protein coding RNA 2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26298,EHF,ETS homologous factor,1,0,0,0,0,0,567,369,536,110,107,123,0,0,0,1,1,2
102723568,LOC102723568,uncharacterized LOC102723568,0,0,1,3,1,1,0,1,2,0,0,0,0,0,2,1,0,0
105376625,LOC105376625,uncharacterized LOC105376625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376624,LOC105376624,uncharacterized LOC105376624,3,2,3,3,6,2,2,0,5,1,0,0,2,0,1,1,1,2
51074,APIP,APAF1 interacting protein,439,526,430,361,334,305,391,223,277,295,234,283,308,316,351,304,290,405
8050,PDHX,pyruvate dehydrogenase complex component X,765,886,767,658,646,620,718,600,596,552,518,600,548,576,690,606,563,767
100616437,MIR1343,microRNA 1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376626,LOC105376626,uncharacterized LOC105376626,3,4,8,6,7,4,4,1,4,1,2,5,3,2,4,3,1,3
105376627,LOC105376627,uncharacterized LOC105376627,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507144,CD44-DT,CD44 divergent transcript,11,22,16,12,14,5,4,6,3,0,4,3,7,2,4,6,3,6
960,CD44,CD44 molecule (IN blood group),23634,29798,22746,23603,23306,21780,16018,16016,14854,13087,12156,15968,15407,15040,18785,15185,14108,19619
109623487,SNORD164,"small nucleolar RNA, C/D box 164",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6506,SLC1A2,solute carrier family 1 member 2,39,34,46,50,46,32,6,5,4,3,3,5,15,6,8,12,12,21
107984324,SLC1A2-AS1,SLC1A2 antisense RNA 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25891,PAMR1,peptidase domain containing associated with muscle regeneration 1,1668,1843,1401,1597,1469,1647,386,352,392,365,363,456,457,457,510,523,500,665
24147,FJX1,four-jointed box kinase 1,448,443,394,274,277,221,238,162,180,229,218,263,173,113,161,149,132,175
54765,TRIM44,tripartite motif containing 44,3121,3646,3361,3173,3285,2814,3244,2974,3117,2509,2459,3341,2694,2730,3239,2937,2634,3727
143458,LDLRAD3,low density lipoprotein receptor class A domain containing 3,635,752,605,546,552,556,257,197,226,240,223,307,268,238,312,283,265,385
100616311,MIR3973,microRNA 3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928510,LOC101928510,uncharacterized LOC101928510,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0
29099,COMMD9,COMM domain containing 9,542,525,331,441,366,466,663,462,465,447,419,447,404,349,424,422,377,487
79899,PRR5L,proline rich 5 like,446,429,440,273,342,288,778,676,776,570,507,597,191,197,264,168,100,164
7189,TRAF6,TNF receptor associated factor 6,432,469,418,418,487,400,470,442,442,339,372,456,339,312,425,384,360,487
5896,RAG1,recombination activating 1,12,17,24,19,12,15,7,5,7,12,15,14,6,12,9,6,9,10
5897,RAG2,recombination activating 2,2,2,2,1,0,1,4,2,1,1,2,1,1,0,1,2,1,2
119710,IFTAP,intraflagellar transport associated protein,199,239,171,155,135,168,296,208,234,195,144,208,133,159,198,199,183,227
107984325,LOC107984325,uncharacterized LOC107984325,1,1,1,3,3,0,0,0,1,0,0,0,1,0,2,0,0,1
107984326,LOC107984326,uncharacterized LOC107984326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376631,LOC105376631,uncharacterized LOC105376631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376632,LOC105376632,uncharacterized LOC105376632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376633,LINC02760,long intergenic non-protein coding RNA 2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376634,LOC105376634,uncharacterized LOC105376634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103312105,LINC02759,long intergenic non-protein coding RNA 2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376635,LOC105376635,uncharacterized LOC105376635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928536,LINC01493,long intergenic non-protein coding RNA 1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928563,LOC101928563,uncharacterized LOC101928563,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
107984362,LOC107984362,uncharacterized LOC107984362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376636,LOC105376636,uncharacterized LOC105376636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376637,LOC105376637,uncharacterized LOC105376637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57689,LRRC4C,leucine rich repeat containing 4C,1,7,2,1,4,0,2,1,6,4,1,1,0,1,0,0,0,2
105376640,LINC02741,long intergenic non-protein coding RNA 2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723644,LINC01499,long intergenic non-protein coding RNA 1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376639,LOC105376639,uncharacterized LOC105376639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101928591,LINC02745,long intergenic non-protein coding RNA 2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376641,LOC105376641,uncharacterized LOC105376641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507205,LINC02740,long intergenic non-protein coding RNA 2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376642,LOC105376642,uncharacterized LOC105376642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399881,HNRNPKP3,heterogeneous nuclear ribonucleoprotein K pseudogene 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539,API5,apoptosis inhibitor 5,2760,3327,3124,2545,2581,2173,2874,2383,2457,2153,1914,2487,2007,2016,2575,2165,1970,2871
55761,TTC17,tetratricopeptide repeat domain 17,2054,2310,2252,2072,2401,1880,2044,2000,2004,1496,1457,1844,1574,1623,2005,1870,1672,2428
100313777,MIR670,microRNA 670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507261,MIR670HG,MIR670 host gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51144,HSD17B12,hydroxysteroid 17-beta dehydrogenase 12,1897,2228,1864,1746,1661,1659,2746,2521,2628,1982,1746,2303,1450,1507,1845,1671,1416,1945
406918,MIR129-2,microRNA 129-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984328,LOC107984328,uncharacterized LOC107984328,153,172,139,129,156,126,170,201,185,121,115,164,117,102,147,122,112,161
105376644,LOC105376644,uncharacterized LOC105376644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221120,ALKBH3,"alkB homolog 3, alpha-ketoglutarate dependent dioxygenase",369,411,346,320,317,310,544,342,357,339,304,318,353,342,391,383,350,457
729799,SEC14L1P1,SEC14 like 1 pseudogene 1,29,26,45,37,54,37,25,32,40,21,27,32,20,23,45,24,24,43
100507300,ALKBH3-AS1,ALKBH3 antisense RNA 1,2,8,4,5,11,6,6,6,6,3,2,3,6,5,5,4,5,5
387763,C11orf96,chromosome 11 open reading frame 96,1,0,0,1,0,1,181,107,134,98,79,99,8,7,10,11,6,10
390110,ACCSL,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84680,ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive),471,524,747,660,962,530,598,523,586,492,487,557,509,493,630,605,560,776
2132,EXT2,exostosin glycosyltransferase 2,4795,5457,4587,4645,4287,4243,4324,3480,3701,3192,3021,3345,2862,2879,3419,3172,2936,4008
60529,ALX4,ALX homeobox 4,627,688,603,538,538,494,10,4,2,3,1,6,22,28,31,28,29,37
105376645,LOC105376645,uncharacterized LOC105376645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376646,LOC105376646,uncharacterized LOC105376646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,CD82,CD82 molecule,200,213,163,273,263,306,615,508,563,478,472,501,871,737,917,863,821,1122
105376647,LINC02704,long intergenic non-protein coding RNA 2704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90139,TSPAN18,tetraspanin 18,35,36,31,33,41,37,212,120,147,87,85,108,191,157,246,140,95,174
9537,TP53I11,tumor protein p53 inducible protein 11,1619,1742,1370,1608,1961,1731,8978,8600,8575,5785,5248,6494,7100,5869,8181,5361,5148,6622
105376649,LOC105376649,uncharacterized LOC105376649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221122,LINC02685,long intergenic non-protein coding RNA 2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376650,LOC105376650,uncharacterized LOC105376650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56981,PRDM11,PR/SET domain 11,122,124,131,101,161,130,134,148,154,108,118,143,132,111,153,124,124,159
105376652,LOC105376652,uncharacterized LOC105376652,0,0,1,3,3,1,0,3,1,0,0,6,0,0,1,0,2,0
101060179,,,57,51,62,63,68,62,100,91,71,53,58,54,58,50,71,49,58,83
57586,SYT13,synaptotagmin 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928812,LINC02696,long intergenic non-protein coding RNA 2696,1,2,0,0,2,1,3,1,2,2,0,2,1,3,5,2,2,0
399886,LINC02687,long intergenic non-protein coding RNA 2687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105376654,LOC105376654,uncharacterized LOC105376654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376655,LOC105376655,uncharacterized LOC105376655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376656,LOC105376656,uncharacterized LOC105376656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534,CHST1,carbohydrate sulfotransferase 1,59,49,40,67,64,76,2,1,2,1,0,1,1,0,3,5,6,16
102465691,MIR7154,microRNA 7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507384,LOC100507384,uncharacterized LOC100507384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376658,LINC02690,long intergenic non-protein coding RNA 2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374387,LINC02716,long intergenic non-protein coding RNA 2716,0,0,0,1,3,0,2,0,2,3,3,3,3,1,2,2,1,1
55343,SLC35C1,solute carrier family 35 member C1,751,736,591,648,638,606,966,756,771,619,584,641,600,542,674,564,511,721
1408,CRY2,cryptochrome circadian regulator 2,348,289,333,300,336,309,405,415,360,288,286,318,354,260,348,326,285,399
9479,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,275,254,212,235,193,255,301,267,262,229,221,270,238,209,264,228,192,321
143678,FREY1,Frey regulator of sperm-oocyte fusion 1,3,2,2,3,6,3,2,2,1,4,2,2,2,1,4,2,1,3
9409,PEX16,peroxisomal biogenesis factor 16,187,188,130,159,143,194,243,190,180,163,170,165,136,130,176,152,140,187
120071,LARGE2,LARGE xylosyl- and glucuronyltransferase 2,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1
51317,PHF21A,PHD finger protein 21A,828,1019,1058,1092,1189,927,790,720,721,632,616,801,635,680,783,782,716,1005
105376661,LOC105376661,uncharacterized LOC105376661,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101928894,LOC101928894,uncharacterized LOC101928894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376662,LINC02710,long intergenic non-protein coding RNA 2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928919,LINC02489,long intergenic non-protein coding RNA 2489,2,1,1,1,0,1,0,0,1,3,1,1,0,1,3,0,1,2
90993,CREB3L1,cAMP responsive element binding protein 3 like 1,1630,1872,1506,1893,2132,1826,3152,3001,2554,2051,2128,2611,2727,2527,3077,2606,2485,3432
8525,DGKZ,diacylglycerol kinase zeta,648,609,743,549,626,549,769,660,636,532,521,644,654,585,729,589,510,741
100616368,MIR4688,microRNA 4688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,MDK,midkine,199,228,160,174,140,192,120,71,83,67,67,69,125,141,131,95,103,136
1132,CHRM4,cholinergic receptor muscarinic 4,4,10,3,7,7,7,2,2,5,3,3,2,1,3,4,3,4,2
55626,AMBRA1,autophagy and beclin 1 regulator 1,579,566,459,518,548,503,499,548,494,406,416,551,491,468,555,526,444,638
100422827,MIR3160-1,microRNA 3160-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422825,MIR3160-2,microRNA 3160-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283254,HARBI1,harbinger transposase derived 1,129,138,99,105,128,108,137,151,136,110,93,102,98,84,95,95,68,127
9776,ATG13,autophagy related 13,1538,1797,1403,1470,1335,1513,2056,1682,1683,1367,1232,1506,1216,1246,1429,1311,1251,1620
392,ARHGAP1,Rho GTPase activating protein 1,1703,1688,1512,1450,1668,1542,2565,2697,2331,1702,1760,2163,1751,1515,1905,1528,1340,2079
79797,ZNF408,zinc finger protein 408,157,174,120,124,121,142,192,122,116,107,97,137,138,122,134,111,135,161
2147,F2,"coagulation factor II, thrombin",0,0,0,1,1,0,7,1,1,0,1,2,0,0,0,3,1,0
9793,CKAP5,cytoskeleton associated protein 5,3510,4122,3910,3050,3199,2577,3208,3340,3307,2660,2673,3394,3105,3066,3735,3077,2846,4018
100847020,MIR5582,microRNA 5582,1,3,1,3,1,1,1,3,0,0,2,0,0,0,0,0,0,1
692108,SNORD67,"small nucleolar RNA, C/D box 67",5,2,5,2,3,1,1,2,2,1,1,4,0,2,2,0,1,5
100507401,LRP4-AS1,LRP4 antisense RNA 1,22,16,16,12,10,13,10,9,4,10,7,8,7,12,17,12,11,11
4038,LRP4,LDL receptor related protein 4,283,246,275,243,312,249,126,107,114,86,123,145,166,158,178,162,167,255
79096,CSTPP1,centriolar satellite-associated tubulin polyglutamylase complex regulator 1,349,339,334,354,392,321,489,397,384,353,312,356,320,273,341,324,287,378
107984329,,,19,24,32,24,36,23,20,18,24,22,17,21,19,19,16,25,30,24
84364,ARFGAP2,ARF GTPase activating protein 2,1095,1032,976,948,1014,883,1375,993,1058,956,912,936,994,928,1140,1019,875,1164
29763,PACSIN3,protein kinase C and casein kinase substrate in neurons 3,500,468,402,371,379,417,1232,1004,978,790,718,760,621,486,635,426,367,508
102466726,MIR6745,microRNA 6745,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1643,DDB2,damage specific DNA binding protein 2,795,845,702,757,809,839,1391,1131,1164,1084,957,1104,708,634,773,762,714,1003
53,ACP2,"acid phosphatase 2, lysosomal",799,809,690,696,603,672,1324,1113,1013,807,701,830,549,519,602,484,470,570
10062,NR1H3,nuclear receptor subfamily 1 group H member 3,246,285,254,199,254,226,247,196,200,147,151,138,199,171,214,187,167,210
8567,MADD,MAP kinase activating death domain,1004,1011,1038,913,1050,817,963,826,837,763,711,878,691,651,802,611,620,888
101928943,MADD-AS1,MADD antisense RNA 1,3,3,2,8,8,5,2,5,3,0,2,3,2,2,5,4,4,0
4607,MYBPC3,myosin binding protein C3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6688,SPI1,Spi-1 proto-oncogene,2,2,2,2,2,2,7,5,3,3,3,5,1,3,0,2,2,1
100616222,MIR4487,microRNA 4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91252,SLC39A13,solute carrier family 39 member 13,1925,1800,1810,1592,1794,1897,3151,2511,2616,2204,2005,2166,1809,1543,1989,1571,1343,1866
5702,PSMC3,"proteasome 26S subunit, ATPase 3",2543,2531,1794,1575,1372,1751,2581,1874,1865,1882,1706,2045,2183,1965,2303,1858,1618,2307
5913,RAPSN,receptor associated protein of the synapse,2,4,11,6,13,3,7,3,6,5,5,8,2,3,3,3,3,10
10658,CELF1,CUGBP Elav-like family member 1,2486,2709,2724,2384,2856,2276,2046,2105,1956,1701,1691,2190,2085,1999,2479,2230,2013,2885
114971,PTPMT1,protein tyrosine phosphatase mitochondrial 1,681,758,519,529,454,582,972,731,714,790,608,709,486,540,576,557,484,617
55709,KBTBD4,kelch repeat and BTB domain containing 4,304,308,247,241,220,266,325,272,248,231,259,303,222,228,250,239,249,311
4722,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,556,668,475,477,375,449,658,401,432,537,380,432,496,487,545,541,487,679
399888,FAM180B,family with sequence similarity 180 member B,0,1,1,0,0,0,1,0,0,0,0,1,1,1,3,4,2,9
114900,C1QTNF4,C1q and TNF related 4,7,4,6,7,9,2,3,9,2,2,3,5,4,0,8,5,2,5
23788,MTCH2,mitochondrial carrier 2,1502,1743,1345,1253,1147,1213,2505,1726,1930,1715,1400,1726,1363,1389,1731,1452,1295,1727
79841,AGBL2,AGBL carboxypeptidase 2,48,50,61,27,48,35,10,25,16,12,15,20,16,19,29,31,30,29
23360,FNBP4,formin binding protein 4,1661,1927,2338,1886,2448,1527,1372,1393,1436,1073,1142,1517,1451,1521,1920,1824,1688,2512
23279,NUP160,nucleoporin 160,891,1096,999,812,918,651,834,907,836,675,701,871,841,858,987,801,806,1150
5795,PTPRJ,protein tyrosine phosphatase receptor type J,302,312,350,234,283,223,431,516,466,282,342,427,254,258,336,253,237,350
100423000,MIR3161,microRNA 3161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119765,OR4B1,olfactory receptor family 4 subfamily B member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119764,OR4X2,olfactory receptor family 4 subfamily X member 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390113,OR4X1,olfactory receptor family 4 subfamily X member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256148,OR4S1,olfactory receptor family 4 subfamily S member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256144,OR4C3,olfactory receptor family 4 subfamily C member 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79346,OR4C5,olfactory receptor family 4 subfamily C member 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403253,OR4A47,olfactory receptor family 4 subfamily A member 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283116,TRIM49B,tripartite motif containing 49B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646754,TRIM64C,tripartite motif containing 64C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,FOLH1,folate hydrolase 1,1,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0
440040,GRM5P1,GRM5 pseudogene 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
283092,OR4C13,olfactory receptor family 4 subfamily C member 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
